product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/fabbmate-trendy-memory-foam-walking-slip-sneakers-women/p/itmd921f7c68f2d9?pid=SHOHEPJRMHG3RGHZ&lid=LSTSHOHEPJRMHG3RGHZHCF2AC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_61&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyQfjQ4d1-Tjs3eIsFbo1eSmMLhW9Y_udopvTaA1BEuDrA%3D%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,Fabbmate Trendy Memory Foam Walking Slip On Sneakers For Women,Fabbmate ,398,0.5,4.2,179
https://www.flipkart.com/action-kia-401-lightweight-comfortable-ulta-comfort-running-shoes-women/p/itm90cc51c9619c6?pid=SHOGZXH8AUG6QGBC&lid=LSTSHOGZXH8AUG6QGBCPL73GF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_62&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyTTHf4H8im7s83-W-ulEd1MFJFRNeGlCaz0k4GVUwCIvw%3D%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,KIA 401 Lightweight Comfortable Ulta-Comfort Running Shoes For Women,action ,899,0.64,4,144
https://www.flipkart.com/campus-annie-women-s-casual-shoes-sock-like-fit-integrated-foamlite-tech-slip-walking-women/p/itme10e843d56077?pid=SHOGACFWPDMQYNSH&lid=LSTSHOGACFWPDMQYNSHU19SZD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_65&otracker=search&otracker1=search&fm=Search&iid=d9efae40-8038-4141-a14c-423fda55a88c.SHOGACFWPDMQYNSH.SEARCH&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,ANNIE Women's Casual Shoes | Sock-Like Fit | Integrated FoamLite Tech | Slip On Walking Shoes For Women,CAMPUS ,999,0.28,4.2,46254
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm53e96546dba36?pid=SHOHFC8WY6CHRA5V&lid=LSTSHOHFC8WY6CHRA5VHKONSB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_67&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyRj0jaRJxscZCfSh7K_xr7ET8ABc5CSftu96a_pIIyCG33Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Women",BERSACHE ,809,0.83,3.9,345
https://www.flipkart.com/bersache-premium-sports-walking-running-shoes-women-s-girls-women/p/itm9c882ec9ad721?pid=SHOH3XTHZNC5ZEP9&lid=LSTSHOH3XTHZNC5ZEP9GWQQR9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_68&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyQ1F6AwDKXugvcfExEdfiEM4fGflmw8sZ1ueZNNEIvaJmaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,"Bersache Premium Sports ,walking Running Shoes For Women's /Girls Running Shoes For Women",BERSACHE ,722,0.63,3.8,169
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme1969966c17b7?pid=SHOHF5UYHHYCGZUW&lid=LSTSHOHF5UYHHYCGZUWF2TUZ6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_71&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyQNQNBd7EE60kCHjfaEVEJMhWlqxLNnPPbwVemLGx6Bo68iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,853,0.82,4,176
https://www.flipkart.com/asics-jolt-4-running-shoes-women/p/itm90182a1c2eec3?pid=SHOHFT65BZFVPVSH&lid=LSTSHOHFT65BZFVPVSHWTLPN0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_74&otracker=search&otracker1=search&fm=Search&iid=d9efae40-8038-4141-a14c-423fda55a88c.SHOHFT65BZFVPVSH.SEARCH&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,JOLT 4 Running Shoes For Women,Asics ,2695,0.5,4.2,133
https://www.flipkart.com/k-footlance-walking-shoes-women/p/itm276e3f6029773?pid=SHOGH4FGDJ7MSRAW&lid=LSTSHOGH4FGDJ7MSRAWNSOWGR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_77&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyS_uHqhmakGjJagB68oMAKHtk-tOXhi6axgv_z2TM2OUg%3D%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,Walking Shoes For Women,K' Footlance ,386,0.61,3.9,12392
https://www.flipkart.com/sparx-sl-233-outdoors-women/p/itme475f4c4581fa?pid=SHOGPWHUFRFKUHCF&lid=LSTSHOGPWHUFRFKUHCF0AOCFW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_78&otracker=search&otracker1=search&fm=Search&iid=en_2QoUo5K34gYrl_JLVq2lq0Ls6n6U-ZwiJH-HP4enHyTQlKJRWIqobWmZlIE5LNSFkaQPKU9TBVGM9xhUoaZsDYE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=2yfbin3ohs0000001755848062875&qH=32e27b1148959538,SL 233 Outdoors For Women,Sparx ,849,0.15,4.2,124
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm9092b85991653?pid=SHOGJ2W89XZEDHUZ&lid=LSTSHOGJ2W89XZEDHUZC5ESAV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_81&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PFvxk__GGQZ-Aw6-FifYb7aH95oWs5JDxMFICS8--jVrg%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,397,0.6,3.9,12392
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm8a182ef37e4be?pid=SHOGJ2W8HZZUSDSW&lid=LSTSHOGJ2W8HZZUSDSW62WIKJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_82&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PGjWFgYO4h2We6fqq7J0sSdQInxY9okCElxQCWX4DGyJQ%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,336,0.66,3.9,12392
https://www.flipkart.com/hrx-hrithik-roshan-059-01-running-shoes-women/p/itm26b8d4a377133?pid=SHOGRENUHF44HHKH&lid=LSTSHOGRENUHF44HHKHU0INJA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_87&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PELuM7MF_Z-6deWh3V8_UUj5QhVDC0LAktpZjoFXqdmsQ%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,-059 01 Running Shoes For Women,HRX by Hrithik Roshan ,1299,0.65,4.2,2470
https://www.flipkart.com/blinder-women-s-girls-trendy-lightweight-comfortable-casual-wear-lace-up-shoes-running-women/p/itma7021f26b33cf?pid=SHOFY3CN3SXPZGHK&lid=LSTSHOFY3CN3SXPZGHKSTJTE1&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_88&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PF2imi0bUP4mf471eBPWa4gtqlnU3fKftlwXr80ehvrXg%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Women's | Girls Trendy Lightweight Comfortable Casual wear Lace-Up Shoes Running Shoes For Women,BLINDER ,584,0.41,4,2508
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm0d77730e70a9b?pid=SHOGJ2W8QVCZUSYW&lid=LSTSHOGJ2W8QVCZUSYWFI0KZL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_91&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PHwRQnKxIHWhZ99ViZAPem64lkdf_iboj4ofvvqRSlx_Q%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women,K' Footlance ,397,0.6,3.9,12392
https://www.flipkart.com/asian-mercury-11-black-sports-gym-walking-training-stylish-running-shoes-women/p/itmd6332e857f3ab?pid=SHOGPFGZGHRRHDYQ&lid=LSTSHOGPFGZGHRRHDYQ3ZBDPJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_92&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PFe8WiOIsBHTf-iqhnJ_sg9112_r9xiybP_uxc2Utuj7_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,"Mercury-11 Black Sports,Gym,Walking,Training,Stylish Running Shoes For Women",asian ,832,0.2,4.2,93678
https://www.flipkart.com/fabbmate-trendy-memory-foam-walking-slip-sneakers-women/p/itmd921f7c68f2d9?pid=SHOHEPJRMHG3RGHZ&lid=LSTSHOHEPJRMHG3RGHZHCF2AC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_97&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PG16eEzXnnuK4VgQCbLMYIBOLTlVQFyo4qQE6LxGzAazw%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Fabbmate Trendy Memory Foam Walking Slip On Sneakers For Women,Fabbmate ,398,0.5,4.2,179
https://www.flipkart.com/action-kia-401-lightweight-comfortable-ulta-comfort-running-shoes-women/p/itm90cc51c9619c6?pid=SHOGZXH8AUG6QGBC&lid=LSTSHOGZXH8AUG6QGBCPL73GF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_98&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PHzwvNW_Xh2DCw_TvJIrUKZFJFRNeGlCaz0k4GVUwCIvw%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,KIA 401 Lightweight Comfortable Ulta-Comfort Running Shoes For Women,action ,899,0.64,4,144
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm53e96546dba36?pid=SHOHFC8WY6CHRA5V&lid=LSTSHOHFC8WY6CHRA5VHKONSB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_101&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PGpiwgGx_JLhCUCq5SNQA8ST8ABc5CSftu96a_pIIyCG33Gaq_wzx4HJysDmGalzMk%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes For Women",BERSACHE ,809,0.83,3.9,345
https://www.flipkart.com/bersache-premium-sports-walking-running-shoes-women-s-girls-women/p/itm9c882ec9ad721?pid=SHOH3XTHZNC5ZEP9&lid=LSTSHOH3XTHZNC5ZEP9GWQQR9&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_102&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PGIm024D97fsvRnDiXxAQ714fGflmw8sZ1ueZNNEIvaJmaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,"Bersache Premium Sports ,walking Running Shoes For Women's /Girls Running Shoes For Women",BERSACHE ,722,0.63,3.8,169
https://www.flipkart.com/campus-claire-women-s-sports-shoes-memory-foam-insole-cushioned-comfort-lace-up-running-women/p/itm1132567480963?pid=SHOFW9EZA4Z6AD4P&lid=LSTSHOFW9EZA4Z6AD4PN92E2G&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_103&otracker=search&otracker1=search&fm=Search&iid=e2401d92-5ce1-4ce3-bb96-50a4aace99da.SHOFW9EZA4Z6AD4P.SEARCH&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,CLAIRE Women's Sports Shoes | Memory Foam Insole for Cushioned Comfort | Lace-Up Running Shoes For Women,CAMPUS ,1116,0.2,4.3,44509
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme1969966c17b7?pid=SHOHF5UYHHYCGZUW&lid=LSTSHOHF5UYHHYCGZUWF2TUZ6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_107&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PEuIzHHOVUX2ci5jpzgfUIheiV8CEFzrD_O4iIyHoSaj68iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Running Shoes For Women",BERSACHE ,853,0.82,4,176
https://www.flipkart.com/aqualite-comfortable-slip-on-walking-shoes-women-lace-free-footwear/p/itmaf3b792b547ec?pid=SHOH3QZHPRHCZGDX&lid=LSTSHOH3QZHPRHCZGDX7KHB5B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_108&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PEYVZce5HanrWtrx_WnrG6x8QMq41PfYkXDT1IC2EX0-PKSJvID5C-RdFfAlzwDiqI%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Comfortable Slip-On Walking Shoes for Women | Lace-Free Footwear Walking Shoes For Women,Aqualite ,599,0.07,4,2497
https://www.flipkart.com/k-footlance-walking-shoes-women/p/itm276e3f6029773?pid=SHOGH4FGDJ7MSRAW&lid=LSTSHOGH4FGDJ7MSRAWNSOWGR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_111&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PHnNbUal3EV1lpE3idQr_fUtk-tOXhi6axgv_z2TM2OUg%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,Walking Shoes For Women,K' Footlance ,386,0.61,3.9,12392
https://www.flipkart.com/sparx-sl-233-outdoors-women/p/itme475f4c4581fa?pid=SHOGPWHUFRFKUHCF&lid=LSTSHOGPWHUFRFKUHCF0AOCFW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_112&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PHY8vHLoucBeevjAe356_BFkaQPKU9TBVGM9xhUoaZsDYE8waCTrWcncKeK_ydPfoM%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,SL 233 Outdoors For Women,Sparx ,849,0.15,4.2,124
https://www.flipkart.com/skitter-stylish-light-weight-sports-shoes-women-walking/p/itmda09243d51956?pid=SHOHASKN4FEYDZFR&lid=LSTSHOHASKN4FEYDZFRCGYIIM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_3_117&otracker=search&otracker1=search&fm=Search&iid=en_cICWouCsfCkpMkldzQ7qGHyMa6iompafmFbzic046PE52kYTws-eJE1MIzOXaGUs8o--6P1zR4NAMh6BXs3teg%3D%3D&ppt=sp&ppn=sp&ssid=378l7oymrk0000001755848067017&qH=32e27b1148959538,SKITTER STYLISH LIGHT WEIGHT SPORTS SHOES FOR WOMEN Walking Shoes For Women,SKITTER ,499,0.73,4,15
